sample,DDX11L1,WASH7P,MIR6859-1,MIR1302-2HG,FAM138A,OR4G4P,OR4G11P,OR4F5,RP11-34P13.7,CICP27,tissue_type
GTEX-1GN73-0011-R3b-SM-9QEIL,0.0,1.761,0.0,0.033339999999999995,0.0,0.0,0.09215,0.03145,0.0,0.0,Anterior cingulate cortex (BA24) 
GTEX-1GN73-0011-R4b-SM-9QEIK,0.0,1.7530000000000001,0.0,0.03279,0.02329,0.0,0.03021,0.061860000000000005,0.0,0.0,Amygdala 
GTEX-1GN73-0011-R5a-SM-9QEIM,0.0,1.568,0.0,0.032060000000000005,0.0,0.06611,0.1477,0.060489999999999995,0.0,0.0,Caudate (basal ganglia) 
GTEX-1GN73-0011-R6b-SM-CJI2T,0.01525,2.204,0.0,0.03045,0.0,0.06277999999999999,0.08415,0.05744,0.025639999999999996,0.0076159999999999995,Nucleus accumbens (basal ganglia) 
GTEX-1GN73-0011-R7a-SM-CJI2U,0.0,3.8680000000000003,0.0,0.027719999999999998,0.0,0.0,0.1021,0.0523,0.01167,0.027739999999999997,Putamen (basal ganglia) 
GTEX-1GN73-0011-R8b-SM-CKZNY,0.0,4.146,0.0,0.0,0.0,0.03902,0.1046,0.0357,0.06373,0.018930000000000002,Hypothalamus 
GTEX-1GN73-0011-R9a-SM-CKZO5,0.0,3.822,0.0,0.0589,0.0,0.0,0.08139,0.08335,0.0248,0.03683,Spinal cord (cervical c-1) 
GTEX-1GN73-3026-SM-7MXV8,0.03217,5.361000000000001,0.0,0.06423,0.0,0.06621,0.2367,0.3029,0.027039999999999998,0.06426,Cerebellum 
GTEX-1GN73-3126-SM-9KNTY,0.0,2.221,0.0,0.0,0.0,0.0,0.027280000000000002,0.02793,0.02493,0.05185,Cortex 
GTEX-1GPI6-0011-R5a-SM-CJI2W,0.0,0.5258,0.0,0.0,0.01591,0.06927,0.0,0.02113,0.00943,0.0,Caudate (basal ganglia) 
GTEX-1GTWX-0011-R10b-SM-CJI2X,0.0,1.8840000000000001,0.0,0.02557,0.0,0.05272,0.09422,0.04824,0.03229,0.025580000000000002,Frontal Cortex (BA9) 
GTEX-1GTWX-0011-R11b-SM-C1YQJ,0.024130000000000002,2.984,0.0,0.04817,0.03422,0.04966,0.0,0.0,0.02028,0.1567,Cerebellar Hemisphere 
GTEX-1GTWX-0011-R1a-SM-CE6RL,0.03107,1.294,0.0,0.031010000000000003,0.0661,0.1599,0.3429,0.2048,0.06527999999999999,0.0,Hippocampus 
GTEX-1GTWX-0011-R2b-SM-ADEH5,0.01366,1.192,0.0,0.027280000000000002,0.0,0.0,0.07539,0.05147,0.0,0.02047,Substantia nigra 
GTEX-1GTWX-0011-R3b-SM-CJI2Z,0.01329,1.505,0.0,0.02652,0.01884,0.08204,0.07331,0.07507,0.04467,0.05971,Anterior cingulate cortex (BA24) 
GTEX-1GTWX-0011-R4a-SM-C1YQI,0.0133,1.472,0.0,0.07965,0.0,0.1095,0.04892,0.0,0.033530000000000004,0.026560000000000004,Amygdala 
GTEX-1GTWX-0011-R5b-SM-CKZO6,0.01864,1.4809999999999999,0.0,0.0,0.0,0.0,0.1029,0.07023,0.03134,0.018619999999999998,Caudate (basal ganglia) 
GTEX-1GTWX-0011-R6a-SM-A96RN,0.0,1.105,0.0,0.0339,0.02409,0.03495,0.062470000000000005,0.09595,0.02855,0.05088,Nucleus accumbens (basal ganglia) 
GTEX-1GTWX-0011-R7a-SM-A96RO,0.0,1.43,0.0,0.0,0.04722,0.0,0.06122999999999999,0.0627,0.01399,0.02494,Putamen (basal ganglia) 
GTEX-1GTWX-0011-R8a-SM-CE6RM,0.0,1.55,0.0,0.0,0.0,0.0,0.2772,0.1135,0.06334,0.09785,Hypothalamus 
GTEX-1GTWX-0011-R9a-SM-ADEH4,0.0,2.04,0.0,0.0,0.0,0.03793,0.0,0.06942000000000001,0.01549,0.01841,Spinal cord (cervical c-1) 
GTEX-1GTWX-2926-SM-7MXV4,0.05619,2.3409999999999997,0.0,0.1122,0.0,0.2313,0.155,0.1588,0.0,0.08419,Cerebellum 
GTEX-1GZ2Q-0011-R10b-SM-CE6RN,0.0,1.589,0.0,0.0,0.0,0.0,0.06602999999999999,0.0338,0.015090000000000001,0.04482,Frontal Cortex (BA9) 
GTEX-1GZ2Q-0011-R1a-SM-CJI2Y,0.0,2.013,0.0,0.0,0.0,0.0,0.09377,0.032010000000000004,0.014280000000000001,0.01697,Hippocampus 
GTEX-1GZ2Q-0011-R2b-SM-9OSWO,0.008784,0.4003,0.0,0.052610000000000004,0.0,0.0904,0.1777,0.1985,0.007384,0.02194,Substantia nigra 
GTEX-1GZ2Q-0011-R3a-SM-A96RP,0.01891,1.305,0.0,0.0,0.0,0.0,0.034789999999999995,0.07125,0.0,0.03779,Anterior cingulate cortex (BA24) 
GTEX-1GZ2Q-0011-R5a-SM-A96RQ,0.0,1.042,0.0,0.034010000000000006,0.0,0.03506,0.031330000000000004,0.0,0.01432,0.051039999999999995,Caudate (basal ganglia) 
GTEX-1GZ2Q-0011-R6a-SM-9OSWM,0.01511,1.2790000000000001,0.0,0.060329999999999995,0.0,0.1244,0.05558,0.2277,0.0381,0.052820000000000006,Nucleus accumbens (basal ganglia) 
GTEX-1GZ2Q-0011-R7b-SM-9OSWN,0.0,0.721,0.0,0.036860000000000004,0.0,0.133,0.05093,0.1043,0.007758,0.02766,Putamen (basal ganglia) 
GTEX-1GZ2Q-0011-R8a-SM-CE6RO,0.01942,1.643,0.0,0.1163,0.0,0.03997,0.07143,0.2926,0.016319999999999998,0.03879,Hypothalamus 
GTEX-1GZ2Q-0011-R9a-SM-9WG7A,0.015580000000000002,1.319,0.0,0.06221,0.0,0.03207,0.1433,0.1174,0.026189999999999998,0.03891,Spinal cord (cervical c-1) 
GTEX-1GZ2Q-3026-SM-9JGG3,0.0,3.335,0.0,0.04408,0.0,0.04545,0.0,0.0,0.0,0.08822,Cerebellum 
GTEX-1GZ2Q-3226-SM-9WG6L,0.0,1.5430000000000001,0.0,0.05035,0.01789,0.051910000000000005,0.06957999999999999,0.095,0.0106,0.006298,Cortex 
GTEX-1GZ4I-0011-R10a-SM-9OSX3,0.045880000000000004,1.294,0.0,0.0,0.02169,0.09444,0.056260000000000004,0.05761,0.0,0.0,Frontal Cortex (BA9) 
GTEX-1GZ4I-0011-R11b-SM-9OSWR,0.04058,3.8310000000000004,0.0,0.0,0.02878,0.1253,0.07464,0.1146,0.0,0.0,Cerebellar Hemisphere 
GTEX-1GZ4I-0011-R3b-SM-9OSWP,0.01172,0.8541,0.0,0.0,0.0,0.07234,0.06465,0.08826,0.01969,0.01755,Anterior cingulate cortex (BA24) 
GTEX-1GZ4I-0011-R4a-SM-9QEI9,0.01402,0.8759,0.0,0.0,0.0,0.0577,0.1289,0.132,0.0,0.0,Amygdala 
GTEX-1GZ4I-0011-R5a-SM-9OSWQ,0.0,1.155,0.0,0.08048,0.0,0.08297,0.04943,0.1012,0.011290000000000001,0.01342,Caudate (basal ganglia) 
GTEX-1GZ4I-0011-R6b-SM-9WG77,0.027219999999999998,2.162,0.0,0.0,0.0193,0.028010000000000004,0.02503,0.05127,0.02288,0.02719,Nucleus accumbens (basal ganglia) 
GTEX-1GZ4I-0011-R7b-SM-ARU71,0.0,0.867,0.0,0.0,0.0,0.028560000000000002,0.0,0.0,0.0,0.027710000000000002,Putamen (basal ganglia) 
GTEX-1GZ4I-0011-R8b-SM-9WG76,0.0,1.337,0.0,0.03203,0.02276,0.03302,0.02951,0.1209,0.0,0.0,Hypothalamus 
GTEX-1GZ4I-0011-R9b-SM-B2LY8,0.0,1.98,0.0,0.0,0.0,0.0,0.06217,0.1591,0.0142,0.008440000000000001,Spinal cord (cervical c-1) 
GTEX-1GZ4I-2926-SM-9JGGO,0.0,6.7829999999999995,0.0,0.043519999999999996,0.0,0.0,0.0,0.04106,0.01832,0.0,Cerebellum 
GTEX-1GZ4I-3026-SM-9KNTX,0.0,1.825,0.0,0.0,0.027999999999999997,0.08127999999999999,0.03631,0.03718,0.0,0.0493,Cortex 
GTEX-1GZHY-0011-R11a-SM-C1YRQ,0.04382,4.773,0.0,0.05832999999999999,0.04144,0.0902,0.026869999999999998,0.08252999999999999,0.0,0.01459,Cerebellar Hemisphere 
GTEX-1GZHY-0011-R1a-SM-CE6RR,0.01594,1.079,0.0,0.03182,0.0,0.16399999999999998,0.08793,0.3602,0.026789999999999998,0.007958,Hippocampus 
GTEX-1GZHY-0011-R6a-SM-9OSWL,0.0,1.024,0.0,0.0,0.0,0.04498,0.060289999999999996,0.1852,0.018369999999999997,0.01091,Nucleus accumbens (basal ganglia) 
GTEX-1GZHY-0011-R8b-SM-9OSWK,0.009549,0.4849,0.0,0.07626000000000001,0.01354,0.05897,0.03513,0.1619,0.01605,0.01908,Hypothalamus 
GTEX-1GZHY-0011-R9a-SM-9WG5R,0.016909999999999998,1.8940000000000001,0.0,0.0,0.04798,0.1392,0.062220000000000004,0.03185,0.0,0.008447,Spinal cord (cervical c-1) 
GTEX-1GZHY-3026-SM-7MXVA,0.0,3.142,0.0,0.1417,0.06713,0.2435,0.1741,0.3565,0.01989,0.02364,Cerebellum 
GTEX-1GZHY-3126-SM-9QEHH,0.0,1.087,0.0,0.0,0.0,0.08058,0.12,0.1229,0.06581000000000001,0.013030000000000002,Cortex 
GTEX-1H1CY-0011-R10a-SM-CE6SD,0.0,4.66,0.0,0.1165,0.05517999999999999,0.1602,0.2147,0.1099,0.04905,0.019430000000000003,Frontal Cortex (BA9) 
GTEX-1H1CY-0011-R11a-SM-C1YQR,0.0,13.39,0.0,0.0,0.0,0.0,0.0,0.08261,0.0,0.01095,Cerebellar Hemisphere 
GTEX-1H1CY-0011-R1a-SM-CKZOZ,0.0,3.386,0.0,0.0,0.0,0.0313,0.08392000000000001,0.2005,0.02557,0.0,Hippocampus 
GTEX-1H1CY-0011-R4b-SM-CJI3G,0.0,1.551,0.0,0.0,0.0412,0.0299,0.05343,0.2736,0.03663,0.0,Amygdala 
GTEX-1H1CY-0011-R5a-SM-CM2SN,0.0,2.576,0.0,0.05486,0.01949,0.1414,0.07581,0.1035,0.01155,0.006861,Caudate (basal ganglia) 
GTEX-1H1CY-0011-R6b-SM-CE6RP,0.0,2.674,0.0,0.06835,0.07282999999999999,0.035230000000000004,0.06297,0.09672,0.02878,0.0,Nucleus accumbens (basal ganglia) 
GTEX-1H1CY-0011-R7a-SM-CJI32,0.02047,3.998,0.0,0.0,0.0,0.04214,0.113,0.1157,0.0,0.0,Putamen (basal ganglia) 
GTEX-1H1CY-0011-R8b-SM-CJI31,0.0,4.357,0.0,0.0,0.0,0.03684,0.06584,0.033710000000000004,0.0,0.008938,Hypothalamus 
GTEX-1H1CY-3026-SM-9OSW7,0.0,10.26,0.0,0.07203999999999999,0.0,0.1114,0.09955,0.0,0.0,0.027030000000000002,Cerebellum 
GTEX-1H1DF-0011-R9b-SM-CM2RN,0.0,1.183,0.0,0.0,0.0,0.07795,0.0,0.07132999999999999,0.031830000000000004,0.02837,Spinal cord (cervical c-1) 
GTEX-1H1DG-0011-R10b-SM-CE6S7,0.0,3.648,0.0,0.07508,0.0,0.0387,0.1729,0.03542,0.01581,0.0,Frontal Cortex (BA9) 
GTEX-1H1DG-0011-R11a-SM-C1YQK,0.04339,5.282,0.0,0.0,0.0,0.0,0.0,0.04086,0.0,0.02167,Cerebellar Hemisphere 
GTEX-1H1DG-0011-R1b-SM-CKZP1,0.0,3.7260000000000004,0.0,0.0,0.0,0.0,0.0654,0.0,0.02988,0.03551,Hippocampus 
GTEX-1H1DG-0011-R2a-SM-ADEIQ,0.0,2.96,0.0,0.045380000000000004,0.0,0.09358,0.0,0.0,0.01911,0.0227,Substantia nigra 
GTEX-1H1DG-0011-R4a-SM-CE6RQ,0.0,1.614,0.0,0.0,0.0,0.2706,0.2073,0.1415,0.031580000000000004,0.03752,Amygdala 
GTEX-1H1DG-0011-R5b-SM-CJI33,0.0,3.4619999999999997,0.0,0.0,0.01964,0.05702,0.05095,0.05217,0.011640000000000001,0.0415,Caudate (basal ganglia) 
GTEX-1H1DG-0011-R6a-SM-A9SK8,0.028999999999999998,2.322,0.0,0.0579,0.0,0.0,0.08001,0.08192999999999999,0.012190000000000001,0.0,Nucleus accumbens (basal ganglia) 
GTEX-1H1DG-0011-R7b-SM-A96RR,0.0,1.444,0.0,0.0,0.0,0.0,0.02915,0.0,0.013319999999999999,0.07914,Putamen (basal ganglia) 
GTEX-1H1DG-0011-R8a-SM-CL54Z,0.0,3.0380000000000003,0.0,0.048530000000000004,0.0,0.1501,0.06706000000000001,0.1144,0.010209999999999999,0.03642,Hypothalamus 
GTEX-1H1DG-0011-R9b-SM-ACKVB,0.01293,1.162,0.0,0.0,0.0,0.07986,0.07137,0.09744,0.01087,0.05167000000000001,Spinal cord (cervical c-1) 
GTEX-1H1DG-2826-SM-9JGHB,0.0,6.332000000000001,0.0,0.0,0.0,0.038360000000000005,0.0,0.0,0.01566,0.06515,Cerebellum 
GTEX-1H1DG-2926-SM-9WYU3,0.0,3.32,0.0,0.06285,0.0,0.0324,0.1158,0.08893,0.0,0.007859999999999999,Cortex 
GTEX-1H1ZS-0011-R10b-SM-A9SK9,0.01481,1.1179999999999999,0.0,0.0,0.0,0.06096,0.1634,0.1395,0.07468,0.0073950000000000005,Frontal Cortex (BA9) 
GTEX-1H1ZS-0011-R11a-SM-C1YQM,0.04911,3.804,0.0,0.0,0.0,0.0,0.045160000000000006,0.0,0.1238,0.02452,Cerebellar Hemisphere 
GTEX-1H1ZS-0011-R1b-SM-A9G1E,0.0,0.6443,0.0,0.0,0.0,0.09857,0.2055,0.060129999999999996,0.1476,0.031889999999999995,Hippocampus 
GTEX-1H1ZS-0011-R2b-SM-CL54Q,0.0,0.9544,0.0,0.03753,0.013330000000000002,0.038689999999999995,0.1556,0.1239,0.1343,0.01877,Substantia nigra 
GTEX-1H1ZS-0011-R3b-SM-CE6RS,0.01738,1.1540000000000001,0.0,0.0,0.0,0.1431,0.09587999999999999,0.1309,0.1753,0.0,Anterior cingulate cortex (BA24) 
GTEX-1H1ZS-0011-R4b-SM-CKZO7,0.0,1.055,0.0,0.0,0.0,0.0,0.03823,0.03915,0.2097,0.02076,Amygdala 
GTEX-1H1ZS-0011-R5b-SM-CL53L,0.0,1.0659999999999998,0.0,0.029189999999999997,0.02074,0.03009,0.026889999999999997,0.0826,0.3932,0.0146,Caudate (basal ganglia) 
GTEX-1H1ZS-0011-R6b-SM-A9G1F,0.01721,1.0979999999999999,0.0,0.03437,0.024419999999999997,0.07087,0.03166,0.03242,0.3328,0.025789999999999997,Nucleus accumbens (basal ganglia) 
GTEX-1H1ZS-0011-R7a-SM-CL54P,0.0,2.544,0.0,0.03901,0.027719999999999998,0.08044,0.1078,0.184,0.23,0.0,Putamen (basal ganglia) 
GTEX-1H1ZS-0011-R8b-SM-A9SKA,0.0,1.306,0.0,0.0,0.02333,0.03386,0.06051,0.3098,0.06913,0.01643,Hypothalamus 
GTEX-1H1ZS-0011-R9a-SM-CM2SO,0.04684,1.86,0.0,0.0,0.0,0.0482,0.0,0.1323,0.1378,0.04678,Spinal cord (cervical c-1) 
GTEX-1H1ZS-2926-SM-9WPP2,0.0,3.1060000000000003,0.0,0.0,0.0,0.0,0.1155,0.0,0.1583,0.0,Cerebellum 
GTEX-1H1ZS-3026-SM-9KNUJ,0.0,0.9728,0.0,0.0339,0.0,0.0,0.031239999999999997,0.03198,0.07137,0.0,Cortex 
GTEX-1H23P-0011-R10a-SM-A96RS,0.0,1.6840000000000002,0.0,0.03003,0.021330000000000002,0.06191,0.02766,0.0,0.0,0.04507,Frontal Cortex (BA9) 
GTEX-1H23P-0011-R1a-SM-ACKVC,0.0,1.764,0.0,0.02818,0.0,0.08715,0.025960000000000004,0.07975,0.08304,0.07049,Hippocampus 
GTEX-1H23P-0011-R2a-SM-CKZP3,0.0,0.4687,0.0,0.0,0.0,0.06947,0.041389999999999996,0.1059,0.03783,0.01124,Substantia nigra 
GTEX-1H23P-0011-R3b-SM-CL54S,0.01139,1.349,0.0,0.0,0.01615,0.0703,0.1466,0.1501,0.04785,0.02274,Anterior cingulate cortex (BA24) 
GTEX-1H23P-0011-R4b-SM-CL54R,0.0,1.207,0.0,0.0,0.0,0.0,0.1312,0.1612,0.03597,0.007123,Amygdala 
GTEX-1H23P-0011-R5a-SM-CKZOI,0.0315,1.681,0.0,0.0,0.0,0.0,0.1448,0.1186,0.1059,0.05505,Caudate (basal ganglia) 
GTEX-1H23P-0011-R6b-SM-A9G1H,0.01248,0.6664,0.0,0.024919999999999998,0.0,0.2313,0.2755,0.2351,0.1049,0.06858,Nucleus accumbens (basal ganglia) 
GTEX-1H23P-0011-R7b-SM-CKZP2,0.0,1.29,0.0,0.0,0.0,0.0,0.09348,0.07178999999999999,0.02136,0.06345,Putamen (basal ganglia) 
GTEX-1H23P-0011-R8b-SM-A9G1G,0.0,0.8982,0.0,0.0,0.01846,0.1607,0.1676,0.3432,0.06564,0.07801,Hypothalamus 
GTEX-1H23P-0011-R9a-SM-CM2T1,0.0,2.259,0.0,0.0,0.0,0.029269999999999997,0.026160000000000003,0.0,0.08367999999999999,0.02841,Spinal cord (cervical c-1) 
GTEX-1H23P-2926-SM-9WYU8,0.0,2.2319999999999998,0.0,0.06282,0.04463,0.06476,0.028939999999999997,0.1185,0.06611,0.047139999999999994,Cortex 
GTEX-1H2FU-0011-R3b-SM-CKZP4,0.01248,0.6826,0.0,0.04985,0.0,0.05139,0.045919999999999996,0.04702,0.02099,0.01247,Anterior cingulate cortex (BA24) 
GTEX-1H2FU-0011-R4a-SM-CL551,0.009544,0.7331,0.0,0.01905,0.0,0.058929999999999996,0.052660000000000005,0.1079,0.008022,0.03337,Amygdala 
GTEX-1H2FU-0011-R5b-SM-CL552,0.0,2.113,0.0,0.0,0.0,0.1275,0.02279,0.02334,0.02083,0.04332,Caudate (basal ganglia) 
GTEX-1H2FU-0011-R9b-SM-CE6S4,0.0,4.539,0.0,0.0,0.0,0.07436,0.1329,0.03402,0.16699999999999998,0.1985,Spinal cord (cervical c-1) 
GTEX-1H2FU-3126-SM-9WYUJ,0.0,3.2460000000000004,0.0,0.0,0.0,0.0,0.1012,0.0,0.04623,0.054939999999999996,Cortex 
GTEX-1H3NZ-0011-R11b-SM-CE6SF,0.0,5.975,0.0,0.0,0.0,0.1152,0.2059,0.1054,0.02352,0.06987,Cerebellar Hemisphere 
GTEX-1H3NZ-0011-R1a-SM-CKZP5,0.0,1.2890000000000001,0.0,0.0,0.0,0.031830000000000004,0.056889999999999996,0.0,0.0,0.030889999999999997,Hippocampus 
GTEX-1H3NZ-0011-R4a-SM-CL54T,0.01963,2.326,0.0,0.0784,0.0,0.1212,0.1083,0.03698,0.0165,0.049030000000000004,Amygdala 
GTEX-1H3NZ-0011-R5a-SM-CM2SP,0.0,2.3819999999999997,0.0,0.0,0.026760000000000003,0.07766,0.1041,0.1066,0.03171,0.05653,Caudate (basal ganglia) 
GTEX-1H3NZ-0011-R6b-SM-A9G1N,0.01577,1.4369999999999998,0.0,0.06297,0.0,0.2272,0.174,0.1188,0.039760000000000004,0.0315,Nucleus accumbens (basal ganglia) 
GTEX-1H3NZ-0011-R7a-SM-A9SKD,0.0,1.828,0.0,0.08008,0.01896,0.05504,0.1476,0.1259,0.01124,0.033389999999999996,Putamen (basal ganglia) 
GTEX-1H3NZ-0011-R8a-SM-CKZP6,0.0,1.506,0.0,0.08882999999999999,0.0,0.0,0.08184,0.0,0.0187,0.08889,Hypothalamus 
GTEX-1H3NZ-0011-R9a-SM-ADEH7,0.0,2.7039999999999997,0.0,0.0,0.0,0.0,0.06314,0.09698,0.0,0.07714,Spinal cord (cervical c-1) 
GTEX-1H3NZ-2926-SM-9WPQ8,0.07799,2.031,0.0,0.0,0.0,0.05351,0.0,0.09792999999999999,0.0,0.09087999999999999,Cerebellum 
GTEX-1H3NZ-3026-SM-9JGHW,0.0,2.0380000000000003,0.4522,0.0,0.0,0.036610000000000004,0.09813999999999999,0.0335,0.01495,0.017759999999999998,Cortex 
GTEX-1H3O1-0011-R10a-SM-CJI3O,0.02717,2.335,0.0,0.08137,0.01927,0.08388999999999999,0.09996000000000001,0.05118,0.0,0.0,Frontal Cortex (BA9) 
GTEX-1H3O1-0011-R11a-SM-A96RV,0.0,5.006,0.0,0.0,0.0298,0.0,0.0,0.0,0.0,0.04198,Cerebellar Hemisphere 
GTEX-1H3O1-0011-R1b-SM-CL554,0.0,2.887,0.0,0.0,0.0,0.07021000000000001,0.09411,0.1606,0.01433,0.008517,Hippocampus 
GTEX-1H3O1-0011-R2b-SM-CKZOT,0.014240000000000001,1.965,0.0,0.02843,0.0,0.029310000000000003,0.07858,0.1609,0.02394,0.0,Substantia nigra 
GTEX-1H3O1-0011-R3a-SM-ACKVD,0.0,1.939,0.0,0.05039,0.0,0.1039,0.046419999999999996,0.04754,0.0,0.0,Anterior cingulate cortex (BA24) 
GTEX-1H3O1-0011-R4b-SM-A9SKE,0.0,1.45,0.0,0.0,0.02078,0.1508,0.0539,0.1932,0.024630000000000003,0.029269999999999997,Amygdala 
GTEX-1H3O1-0011-R5b-SM-ADEH8,0.0,2.083,0.0,0.0,0.020630000000000003,0.0,0.0,0.027389999999999998,0.0,0.05811,Caudate (basal ganglia) 
GTEX-1H3O1-0011-R6b-SM-CL54U,0.03225,1.5959999999999999,0.0,0.02146,0.01525,0.1106,0.059320000000000005,0.02025,0.01807,0.05906,Nucleus accumbens (basal ganglia) 
GTEX-1H3O1-0011-R7a-SM-CE6SJ,0.0,2.396,0.0,0.03533,0.0,0.07284,0.1627,0.06665,0.02974,0.017669999999999998,Putamen (basal ganglia) 
GTEX-1H3O1-0011-R8a-SM-CL555,0.0,1.7209999999999999,0.0,0.024659999999999998,0.017519999999999997,0.02543,0.1818,0.0698,0.01038,0.0,Hypothalamus 
GTEX-1H3O1-0011-R9b-SM-CM2SQ,0.0,3.8339999999999996,0.0,0.0,0.030489999999999996,0.0,0.1186,0.08097,0.1265,0.03221,Spinal cord (cervical c-1) 
GTEX-1H3O1-1726-SM-9WYSR,0.03372,2.524,0.0,0.03366,0.0,0.06941,0.0,0.03175,0.028339999999999997,0.050519999999999995,Cortex 
GTEX-1H3O1-1826-SM-A96TO,0.0,4.585,0.0,0.0,0.0,0.0,0.0,0.0,0.02295,0.0409,Cerebellum 
GTEX-1H3VE-0011-R10b-SM-A9SKC,0.0,2.681,0.0,0.06909,0.02454,0.1425,0.1273,0.09777000000000001,0.04363,0.03457,Frontal Cortex (BA9) 
GTEX-1H3VE-0011-R11b-SM-C1YRP,0.02195,10.83,0.0,0.0,0.0,0.0,0.0,0.0,0.01845,0.0,Cerebellar Hemisphere 
GTEX-1H3VE-0011-R1a-SM-A9G1K,0.02737,1.194,0.0,0.05464,0.0,0.2253,0.2769,0.4381,0.023,0.027339999999999996,Hippocampus 
GTEX-1H3VE-0011-R2a-SM-CE6SA,0.01525,1.251,0.0,0.06091,0.02164,0.09419,0.1403,0.2586,0.051289999999999995,0.01524,Substantia nigra 
GTEX-1H3VE-0011-R3a-SM-CE6SK,0.060779999999999994,1.128,0.0,0.1213,0.02155,0.2502,0.1397,0.2289,0.02554,0.0,Anterior cingulate cortex (BA24) 
GTEX-1H3VE-0011-R5a-SM-CKZOU,0.0,3.1260000000000003,0.0,0.0,0.0,0.04576,0.0409,0.0,0.0,0.0,Caudate (basal ganglia) 
GTEX-1H3VE-0011-R6b-SM-A9G1M,0.0,1.026,0.0,0.04842,0.0,0.09985,0.06692000000000001,0.1827,0.020390000000000002,0.02423,Nucleus accumbens (basal ganglia) 
GTEX-1H3VE-0011-R7b-SM-CE6S9,0.0,1.082,0.0,0.0,0.02105,0.1833,0.1092,0.4193,0.06237,0.0,Putamen (basal ganglia) 
GTEX-1H3VE-0011-R8b-SM-A9G1L,0.0,3.717,0.0,0.0,0.0,0.0,0.049069999999999996,0.05025,0.022430000000000002,0.0,Hypothalamus 
GTEX-1H3VE-2726-SM-9WPP3,0.01686,2.787,0.0,0.0,0.02391,0.1041,0.124,0.1587,0.0,0.03367,Cortex 
GTEX-1H3VE-2826-SM-9WPOL,0.0,4.2139999999999995,0.0,0.08448,0.0,0.1306,0.1946,0.03985,0.01778,0.0317,Cerebellum 
GTEX-1H4P4-0011-R10b-SM-CE6SG,0.0,3.1889999999999996,0.0,0.04328,0.03075,0.04462,0.319,0.2858,0.05466,0.0433,Frontal Cortex (BA9) 
GTEX-1H4P4-0011-R11b-SM-CE6S8,0.0,7.103,0.0,0.1579,0.037380000000000004,0.1085,0.1454,0.1986,0.0,0.1711,Cerebellar Hemisphere 
GTEX-1H4P4-0011-R1b-SM-CL54V,0.0,0.6714,0.0,0.019430000000000003,0.0276,0.1001,0.1253,0.11,0.02453,0.03887,Hippocampus 
GTEX-1H4P4-0011-R6a-SM-ARZLR,0.01622,1.035,0.0,0.03238,0.0,0.06677000000000001,0.05967000000000001,0.2138,0.02727,0.0567,Nucleus accumbens (basal ganglia) 
GTEX-1H4P4-0011-R7b-SM-ARU77,0.0,0.2808,0.0,0.0,0.017,0.024659999999999998,0.06612,0.04514,0.01007,0.02394,Putamen (basal ganglia) 
GTEX-1H4P4-2726-SM-9JGGB,0.018080000000000002,6.428,0.0,0.0,0.0,0.037219999999999996,0.06652999999999999,0.06812,0.0304,0.09032000000000001,Cerebellum 
GTEX-1HB9E-0011-R10a-SM-CJI3H,0.0178,2.595,0.0,0.03553,0.0,0.0,0.03273,0.1006,0.01496,0.0,Frontal Cortex (BA9) 
GTEX-1HB9E-0011-R11b-SM-ARU79,0.0,4.817,0.0,0.0,0.0,0.0,0.0,0.05086,0.0454,0.0,Cerebellar Hemisphere 
GTEX-1HB9E-0011-R2b-SM-A96RW,0.0,1.297,0.0,0.0,0.0,0.0,0.0316,0.0,0.01444,0.0,Substantia nigra 
GTEX-1HB9E-0011-R3a-SM-ARL7D,0.0,1.829,0.0,0.0,0.0,0.0,0.0,0.0,0.051329999999999994,0.0305,Anterior cingulate cortex (BA24) 
GTEX-1HB9E-0011-R4b-SM-ARZLS,0.0,1.425,0.0,0.0,0.0,0.051210000000000006,0.1373,0.0,0.08365,0.01242,Amygdala 
GTEX-1HB9E-0011-R5b-SM-ARU78,0.0,1.4769999999999999,0.0,0.0,0.0,0.04096,0.0,0.03748,0.0,0.04969,Caudate (basal ganglia) 
GTEX-1HB9E-0011-R6b-SM-A9G1P,0.01933,1.636,0.0,0.1158,0.05482000000000001,0.07956,0.1066,0.1092,0.01624,0.009651999999999999,Nucleus accumbens (basal ganglia) 
GTEX-1HB9E-0011-R7b-SM-A9G1Q,0.01911,1.145,0.0,0.0,0.0,0.1574,0.1055,0.07200000000000001,0.0,0.009545999999999999,Putamen (basal ganglia) 
GTEX-1HB9E-0011-R8b-SM-A9G1O,0.0,1.047,0.0,0.03416,0.0,0.03522,0.06294,0.03222,0.0,0.02563,Hypothalamus 
GTEX-1HB9E-2926-SM-D4P3S,0.0,1.5390000000000001,0.0,0.0,0.0,0.050710000000000005,0.04531,0.11599999999999999,0.06212,0.02461,Cortex 
GTEX-1HB9E-3126-SM-AHZ4M,0.0,5.073,0.4717,0.03704,0.0,0.0,0.0,0.0,0.015590000000000001,0.01853,Cerebellum 
GTEX-1HBPH-0011-R10a-SM-CE6SI,0.01884,2.061,0.0,0.07524,0.05345,0.1939,0.03466,0.03549,0.06335,0.02823,Frontal Cortex (BA9) 
GTEX-1HBPH-0011-R3a-SM-A96RY,0.0348,1.3359999999999999,0.0,0.0,0.0,0.07162,0.0,0.06554,0.02925,0.01738,Anterior cingulate cortex (BA24) 
